"id","fqdn/ip","port","severity","finding","cve","cwe"
"cipherlist_STRONG_NOFS","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","not offered","",""
"cipherlist_STRONG_FS","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","offered","",""
"cipher_order-tls1_2","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","server","",""
"cipherorder_TLSv1_2","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","server -- TLS 1.3 client determined","",""
"FS","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","offered","",""
"FS_ciphers","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","DHE-RSA-AES256-GCM-SHA384 ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","'status request/#5' 'session ticket/#35' 'renegotiation info/#65281' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'extended master secret/#23' 'application layer protocol negotiation/#16'","",""
"TLS_session_ticket","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","yes","",""
"sessionresumption_ticket","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","not supported","",""
"sessionresumption_ID","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","not supported","",""
"TLS_timestamp","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","random","",""
"certificate_compression","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","none","",""
"clientAuth","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","none","",""
"cert_numbers","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","1","",""
"cert_signatureAlgorithm","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","SHA256 with RSA","",""
"cert_keySize","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","032D4A01B0083F7CD876DCF0C1EAB2780DED","",""
"cert_serialNumberLen","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","18","",""
"cert_fingerprintSHA1","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","EEBA4F99205E2A93FE093FC542B04E2E6CC4CECA","",""
"cert_fingerprintSHA256","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","236ED1C25235CED5F6D156E0296343C06B440E50E1E5D4734E33B4771DA7B15A","",""
"cert","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE8TCCA9mgAwIBAgISAy1KAbAIP3zYdtzwweqyeA3tMA0GCSqGSIb3DQEBCwUAMDIxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQswCQYDVQQDEwJSMzAeFw0yNDA0MDQwMDU4NDFaFw0yNDA3MDMwMDU4NDBaMB0xGzAZBgNVBAMMEiouYWRlbWUudmVyY2VsLmFwcDCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAM9ScxwcxPlH45+jrz5TqHn9qaTIAgGCOwzHJ3RKG2H+r5UeaWdTSe7C0mXK5xvNxAooF0Z8EbVW/VRlKhihE8MfSGgXSoEqXV8EO5qFcCrUnBxGyvk67VIDIkAbMx9yhuseDZq5vG3h9N/aWXWE5WLLrRCjiNMGmeoMIJ8JrezdmhkFnFnnDHB3mjL1L2NRaeU25ePNtSyjDbyw3CgWWfPGHFpJUGhNkxZsRbkQWBIkDqbvAxeo496uQmgAjnnRTGqlh5HwY18f6jIb99uc9vGbG9ogw0IQWSxdhMl7dxv+bDDA9R5qIf/8kyUSD9QTCWTX8m3Cs1VGn/dDwANCDZ0CAwEAAaOCAhQwggIQMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUKxhiXiXa3QOnANzNRrldL90mctwwHwYDVR0jBBgwFoAUFC6zF7dYVsuuUAlA5h+vnYsUwsYwVQYIKwYBBQUHAQEESTBHMCEGCCsGAQUFBzABhhVodHRwOi8vcjMuby5sZW5jci5vcmcwIgYIKwYBBQUHMAKGFmh0dHA6Ly9yMy5pLmxlbmNyLm9yZy8wHQYDVR0RBBYwFIISKi5hZGVtZS52ZXJjZWwuYXBwMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHYAPxdLT9ciR1iUHWUchL4NEu2QN38fhWrrwb8ohez4ZG4AAAGOptRlVwAABAMARzBFAiEA6McaaLiAcZzZ/S9LMt9qWkEvoWroH1i04v2c28bC/rsCIDS+rV6PZzeTgA6LFmxXO+wSVGSoNyi34WN7+5erUo4OAHYAGZgQcQnw1lIuMIDSnj9ku4NuKMz5D1KO7t/OSj8WtMoAAAGOptRlhgAABAMARzBFAiA6HBVK0A2TYCPYZg+XWXdGVp2Lfxohcwq1PnHNXYft8AIhAKWqFu9tlXLr9X7SzNzQhYkyfS0odLXBkPTFH1osNSmmMA0GCSqGSIb3DQEBCwUAA4IBAQAHi+3TN6IgEsz7e8yS+Awc4neiIudCDc65+YH/h2cqrscMJrAcGLJ7USgzCAQi4YsKwNwEhTTOQkmPbeo/a42ibzOEPD0/cyGzhWa48AjaTBVKpRf3wyMU/dvHnrkdqJhnzrbH+xweeU/dfQk17mbS0dX1lT9OOaz255GFM5QfEN1cKIfxmEYvI0UejC/lg1lXJkj6WX96sdPvvz0qaTMP7TJ/Tu5xruCAYKBmek4OW9z2dgl8yzA3iOd98UuFYKrnbBuF1Do0KTR/Xss9c3a0gUwQcWQhFXzTFcVP9IkihMW/F96Z9vKSviC2BcV/P0JWWFFZZfw4+Qqa67xG6/XY\n-----END CERTIFICATE-----","",""
"cert_commonName","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","*.ademe.vercel.app","",""
"cert_commonName_wo_SNI","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","no-sni.vercel-infra.com","",""
"cert_subjectAltName","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","*.ademe.vercel.app","",""
"cert_trust","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","Ok via SAN wildcard and CN wildcard (SNI mandatory)","",""
"cert_trust_wildcard","carte-verte.ademe.vercel.app/76.76.21.241","443","LOW","trust is via wildcard","",""
"cert_chain_of_trust","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","passed.","",""
"cert_certificatePolicies_EV","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","no","",""
"cert_expirationStatus","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","65 >= 30 days","",""
"cert_notBefore","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","2024-04-04 00:58","",""
"cert_notAfter","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","2024-07-03 00:58","",""
"cert_extlifeSpan","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","not present","",""
"cert_crlDistributionPoints","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","--","",""
"cert_ocspURL","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","http://r3.o.lencr.org","",""
"OCSP_stapling","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","offered","",""
"cert_ocspRevoked","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not revoked","",""
"cert_mustStapleExtension","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","--","",""
"DNS_CAArecord","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","issue=letsencrypt.org","",""
"certificate_transparency","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","yes (certificate extension)","",""
"certs_countServer","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","2","",""
"certs_list_ordering_problem","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","no","",""
"cert_caIssuers","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","R3 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFFjCCAv6gAwIBAgIRAJErCErPDBinU/bWLiWnX1owDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjAwOTA0MDAwMDAwWhcNMjUwOTE1MTYwMDAwWjAyMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDELMAkGA1UEAxMCUjMwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQC7AhUozPaglNMPEuyNVZLD+ILxmaZ6QoinXSaqtSu5xUyxr45r+XXIo9cPR5QUVTVXjJ6oojkZ9YI8QqlObvU7wy7bjcCwXPNZOOftz2nwWgsbvsCUJCWH+jdxsxPnHKzhm+/b5DtFUkWWqcFTzjTIUu61ru2P3mBw4qVUq7ZtDpelQDRrK9O8ZutmNHz6a4uPVymZ+DAXXbpyb/uBxa3Shlg9F8fnCbvxK/eG3MHacV3URuPMrSXBiLxgZ3Vms/EY96Jc5lP/Ooi2R6X/ExjqmAl3P51T+c8B5fWmcBcUr2Ok/5mzk53cU6cG/kiFHaFpriV1uxPMUgP17VGhi9sVAgMBAAGjggEIMIIBBDAOBgNVHQ8BAf8EBAMCAYYwHQYDVR0lBBYwFAYIKwYBBQUHAwIGCCsGAQUFBwMBMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0OBBYEFBQusxe3WFbLrlAJQOYfr52LFMLGMB8GA1UdIwQYMBaAFHm0WeZ7tuXkAXOACIjIGlj26ZtuMDIGCCsGAQUFBwEBBCYwJDAiBggrBgEFBQcwAoYWaHR0cDovL3gxLmkubGVuY3Iub3JnLzAnBgNVHR8EIDAeMBygGqAYhhZodHRwOi8veDEuYy5sZW5jci5vcmcvMCIGA1UdIAQbMBkwCAYGZ4EMAQIBMA0GCysGAQQBgt8TAQEBMA0GCSqGSIb3DQEBCwUAA4ICAQCFyk5HPqP3hUSFvNVneLKYY611TR6WPTNlclQtgaDqw+34IL9fzLdwALduO/ZelN7kIJ+m74uyA+eitRY8kc607TkC53wlikfmZW4/RvTZ8M6UK+5UzhK8jCdLuMGYL6KvzXGRSgi3yLgjewQtCPkIVz6D2QQzCkcheAmCJ8MqyJu5zlzyZMjAvnnAT45tRAxekrsu94sQ4egdRCnbWSDtY7kh+BImlJNXoB1lBMEKIq4QDUOXoRgffuDghje1WrG9ML+Hbisq/yFOGwXD9RiX8F6sw6W4avAuvDszue5L3sz85K+EC4Y/wFVDNvZo4TYXao6Z0f+lQKc0t8DQYzk1OXVu8rp2yJMC6alLbBfODALZvYH7n7do1AZls4I9d1P4jnkDrQoxB3UqQ9hVl3LEKQ73xF1OyK5GhDDX8oVfGKF5u+decIsH4YaTw7mP3GFxJSqv3+0lUFJoi5Lc5da149p90IdshCExroL1+7mryIkXPeFM5TgO9r0rvZaBFOvV2z0gp35Z0+L4WPlbuEjN/lxPFin+HlUjr8gRsI3qfJOQFy/9rKIJR0Y/8Omwt/8oTWgy1mdeHmmjk7j1nYsvC9JSQ6ZvMldlTTKB3zhThV1+XWYp6rjd5JW1zbVWEkLNxE7GJThEUG3szgBVGP7pSWTUTsqXnLRbwHOoq7hHwg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","67ADD1166B020AE61B8F5FC96813C04C2AA589960796865572A3C7E737613DFD","",""
"intermediate_cert_notBefore <#1>","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","2020-09-04 00:00","",""
"intermediate_cert_notAfter <#1>","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","2025-09-15 16:00","",""
"intermediate_cert_expiration <#1>","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","R3 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","+128076 seconds from localtime","",""
"HTTP_headerTime","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","1714267795","",""
"HTTP_headerAge","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","128076 seconds","",""
"HSTS_time","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","includes subdomains","",""
"HSTS_preload","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","domain IS marked for preloading","",""
"HPKP","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","Vercel","",""
"banner_application","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No application banner found","",""
"cookie_count","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","0 at '/'","",""
"X-Frame-Options","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","DENY","",""
"X-Content-Type-Options","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","nosniff","",""
"Content-Security-Policy","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","default-src 'none'; connect-src 'self' https://*.gouv.fr https://vercel.live; font-src 'self'; media-src 'self'; img-src 'self' data:; script-src 'self' 'unsafe-inline' https://stats.beta.gouv.fr https://vercel.live; style-src 'self' 'unsafe-inline'; object-src 'self' data:; frame-ancestors 'self'; base-uri 'self' https://*.gouv.fr; form-action 'self' https://*.gouv.fr; block-all-mixed-content ; upgrade-insecure-requests ; frame-src https://vercel.live;","",""
"Permissions-Policy","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","fullscreen=(), display-capture=(), camera=(), microphone=(), geolocation=()","",""
"X-XSS-Protection","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","1; mode=block","",""
"Access-Control-Allow-Origin","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","*","",""
"Referrer-Policy","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","no-referrer, strict-origin-when-cross-origin","",""
"Cache-Control","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","public, max-age=0, must-revalidate","",""
"banner_reverseproxy","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","--","","CWE-200"
"heartbleed","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","carte-verte.ademe.vercel.app/76.76.21.241","443","DEBUG","test failed, around 16919 (debug info: 48, 5454502F30)","CVE-2016-9244","CWE-200"
"ROBOT","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","supported","","CWE-310"
"secure_client_renego","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","carte-verte.ademe.vercel.app/76.76.21.241","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=236ED1C25235CED5F6D156E0296343C06B440E50E1E5D4734E33B4771DA7B15A","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_win81","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 DHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_11_winphone81","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","No connection","",""
"clientsimulation-java_8u161","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_303","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-apple_mail_16_0","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","100","",""
"protocol_support_score_weighted","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","30","",""
"key_exchange_score","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","90","",""
"key_exchange_score_weighted","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","27","",""
"cipher_strength_score","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","60","",""
"cipher_strength_score_weighted","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","24","",""
"final_score","carte-verte.ademe.vercel.app/76.76.21.241","443","INFO","81","",""
"overall_grade","carte-verte.ademe.vercel.app/76.76.21.241","443","OK","A+","",""
